Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
194,Harlem Gnohéré,fr FRA,FW,Excel Mouscron,32,1988,21,8,839,9.3,2,0,2,1,1,1,0,0,0.21,0.00,0.21,0.11,0.11,Matches,2020-2021,Belgium,20,8,40.0,2.15,0.86,0.05,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,0,13,7,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,27.4,79,2,13,16,6,0.71,10,18,-8,-0.86,-0.29
195,Bruno Godeau,be BEL,DF,Gent,28,1992,11,7,680,7.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,1,0,0.0,0.13,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,8,,,,,,,,,,,,,,,,,0,4,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,22.2,90,7,4,13,13,2.18,24,7,+17,+2.25,+2.14
196,Petar Golubović,rs SRB,DF,Kortrijk,26,1994,27,24,2090,23.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,13,2,15.4,0.56,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,47,,,,,,,,,,,,,,,,,0,36,1,55,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,68.3,85,17,3,20,3,1.19,28,40,-12,-0.52,-0.42
197,Ivan Goranov,bg BUL,"DF,MF",Charleroi,28,1992,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1,,0,2,2,4,3.00,0,1,-1,-22.50,-22.44
198,Alimani Gory,ml MLI,"FW,MF",Cercle Brugge,23,1996,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1.1,,0,2,17,0,1.50,1,0,+1,+2.73,+3.08
199,Omar Govea,mx MEX,MF,Zulte Waregem,24,1996,28,27,2262,25.1,2,7,9,2,0,0,5,0,0.08,0.28,0.36,0.08,0.36,Matches,2020-2021,Belgium,37,15,40.5,1.47,0.60,0.05,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,31,,,,,,,,,,,,,,,,,0,34,0,124,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,73.9,82,14,1,51,5,1.57,37,50,-13,-0.52,-0.18
200,Grégory Grisez,be BEL,"DF,MF",Beerschot,30,1989,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.7,,0,2,11,8,2.00,0,1,-1,-4.29,-4.14
201,El Hadji Arfang Gueye,sn SEN,DF,Excel Mouscron,20,1999,3,2,133,1.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,2,1,50.0,1.35,0.68,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,0,3,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.3,66,0,1,2,9,1.00,0,3,-3,-2.03,-1.45
202,Makhtar Gueye,sn SEN,FW,Oostende,22,1997,31,27,2192,24.4,12,2,14,7,5,5,6,1,0.49,0.08,0.57,0.29,0.37,Matches,2020-2021,Belgium,79,28,35.4,3.24,1.15,0.09,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,5,,,,,,,,,,,,,,,,,0,25,17,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,71.6,77,7,4,26,0,1.39,37,24,+13,+0.53,+1.16
203,Sindri Guri,al ALB,FW,Oostende,26,1993,3,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,,0,3,10,0,1.00,0,0,0,0.00,-0.21
204,Pape Habib Guèye,sn SEN,FW,Kortrijk,20,1999,31,21,1763,19.6,5,3,8,5,0,0,3,0,0.26,0.15,0.41,0.26,0.41,Matches,2020-2021,Belgium,46,20,43.5,2.35,1.02,0.11,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,6,,,,,,,,,,,,,,,,,0,41,12,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57.6,75,5,10,19,2,1.13,27,34,-7,-0.36,+0.06
205,Anouar Ait El Hadj,be BEL,"MF,FW",Anderlecht,18,2002,22,16,1406,15.6,3,0,3,3,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,2020-2021,Belgium,14,5,35.7,0.90,0.32,0.21,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,5,,,,,,,,,,,,,,,,,0,9,0,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,45.9,83,7,6,14,5,1.61,23,13,+10,+0.64,+0.37
206,Geoffry Hairemans,be BEL,"MF,FW",Mechelen,28,1991,33,30,2446,27.2,8,3,11,8,0,0,4,0,0.29,0.11,0.40,0.29,0.40,Matches,2020-2021,Belgium,56,19,33.9,2.06,0.70,0.14,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,31,,,,,,,,,,,,,,,,,0,45,10,143,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,79.9,81,13,3,8,1,1.51,39,44,-5,-0.18,-1.50
207,Luqman Hakim,my MAS,FW,Kortrijk,18,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.6,,0,1,17,0,0.00,1,0,+1,+5.29,+5.71
208,Réda Halaïmia,dz ALG,"MF,DF",Beerschot,23,1996,16,8,739,8.2,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,2020-2021,Belgium,3,0,0.0,0.37,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,5,,,,,,,,,,,,,,,,,0,4,1,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,24.2,67,2,8,25,9,1.25,22,24,-2,-0.24,-0.09
209,Andreas Hanche-Olsen,no NOR,DF,Gent,23,1997,25,25,2185,24.3,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,2020-2021,Belgium,7,1,14.3,0.29,0.04,0.14,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,34,,,,,,,,,,,,,,,,,0,25,1,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,71.4,87,22,0,,0,1.61,37,30,+7,+0.29,-1.05
210,Hamdi Harbaoui,tn TUN,FW,Excel Mouscron,35,1985,10,3,402,4.5,2,0,2,2,0,0,1,0,0.45,0.00,0.45,0.45,0.45,Matches,2020-2021,Belgium,18,6,33.3,4.03,1.34,0.11,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,0,15,3,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13.1,90,3,7,19,1,0.80,7,13,-6,-1.34,-0.80
211,Faris Haroun,be BEL,MF,Antwerp,34,1985,22,21,1822,20.2,1,4,5,1,0,0,7,0,0.05,0.20,0.25,0.05,0.25,Matches,2020-2021,Belgium,15,8,53.3,0.74,0.40,0.07,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,25,,,,,,,,,,,,,,,,,0,27,1,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,59.5,86,18,1,18,0,1.82,35,25,+10,+0.49,+0.93
212,Daiki Hashioka,jp JPN,"DF,MF",Sint-Truiden,21,1999,6,5,477,5.3,0,3,3,0,0,0,1,0,0.00,0.57,0.57,0.00,0.57,Matches,2020-2021,Belgium,6,3,50.0,1.13,0.57,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,12,,,,,,,,,,,,,,,,,0,4,0,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,15.6,90,5,1,27,0,1.17,6,9,-3,-0.57,-0.29
213,Kylian Hazard,be BEL,"MF,FW",Cercle Brugge,24,1995,18,15,1253,13.9,1,3,4,1,0,0,3,0,0.07,0.22,0.29,0.07,0.29,Matches,2020-2021,Belgium,24,8,33.3,1.72,0.57,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,7,,,,,,,,,,,,,,,,,0,27,1,55,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,40.9,78,5,3,30,0,0.89,18,21,-3,-0.22,+0.18
214,Sivert Heltne Nilsen,no NOR,"MF,DF",Waasland-Bev,28,1991,9,8,675,7.5,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,2020-2021,Belgium,4,0,0.0,0.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,16,,,,,,,,,,,,,,,,,0,13,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,22.1,83,6,1,15,0,1.11,11,12,-1,-0.13,+0.81
215,Gaëtan Hendrickx,be BEL,MF,Charleroi,25,1995,4,0,176,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,2,0,0.0,1.02,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,0,2,0,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5.8,,0,4,44,19,1.50,3,6,-3,-1.53,-1.53
216,Gaëtan Hendrickx,be BEL,MF,Kortrijk,25,1995,6,3,294,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,2,0,0.0,1.02,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,0,2,0,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5.8,,0,4,44,19,1.50,3,6,-3,-1.53,-1.53
217,Jack Hendry,sct SCO,DF,Oostende,25,1995,27,26,2336,26.0,2,1,3,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,Matches,2020-2021,Belgium,9,3,33.3,0.35,0.12,0.22,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,16,,,,,,,,,,,,,,,,,0,18,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,76.3,88,24,1,41,4,1.67,38,29,+9,+0.35,+0.60
218,David Henen,tg TOG,"FW,MF",Charleroi,24,1996,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.4,,0,2,6,5,1.50,1,0,+1,+8.18,+8.30
219,Laurent Henkinet,be BEL,GK,Standard Liège,27,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,1,1.00,5,4,80.0,0,1,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,90,1,0,,32,1.00,1,1,0,0.00,-0.03
220,Thomas Henry,fr FRA,FW,OH Leuven,25,1994,31,31,2776,30.8,21,5,26,16,5,5,7,1,0.68,0.16,0.84,0.52,0.68,Matches,2020-2021,Belgium,75,43,57.3,2.43,1.39,0.21,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,4,,,,,,,,,,,,,,,,,1,47,10,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90.7,90,28,0,,0,1.39,49,53,-4,-0.13,+0.19
221,Jonathan Heris,be BEL,"DF,MF",Eupen,29,1990,26,19,1719,19.1,2,0,2,2,0,0,5,1,0.10,0.00,0.10,0.10,0.10,Matches,2020-2021,Belgium,13,4,30.8,0.68,0.21,0.15,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,43,,,,,,,,,,,,,,,,,0,34,0,51,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,56.2,81,13,7,26,3,1.35,22,30,-8,-0.42,-0.22
222,Daan Heymans,be BEL,"MF,FW",Waasland-Bev,21,1999,30,25,2139,23.8,8,5,13,8,0,0,4,0,0.34,0.21,0.55,0.34,0.55,Matches,2020-2021,Belgium,30,16,53.3,1.26,0.67,0.27,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,15,,,,,,,,,,,,,,,,,0,23,7,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,69.9,83,16,5,13,4,0.90,33,56,-23,-0.97,-0.67
223,Bryan Heynen,be BEL,MF,Genk,23,1997,24,22,1918,21.3,2,4,6,2,0,0,5,0,0.09,0.19,0.28,0.09,0.28,Matches,2020-2021,Belgium,20,5,25.0,0.94,0.23,0.10,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,29,,,,,,,,,,,,,,,,,0,29,0,66,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,62.7,85,15,2,21,0,1.83,44,28,+16,+0.75,-0.27
224,Robin Himmelmann,de GER,GK,Eupen,31,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,2,2.00,7,6,85.7,1,0,0,0,0.0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,90,1,0,,8,3.00,3,2,+1,+1.00,+1.36
225,Brendan Hines-Ike,us USA,DF,Kortrijk,25,1994,8,8,720,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,7,0,0.0,0.87,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,4,,,,,,,,,,,,,,,,,0,14,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,23.5,90,8,0,,12,1.13,7,13,-6,-0.75,-0.48
226,Andrew Hjulsager,dk DEN,"MF,FW",Oostende,25,1995,32,31,2708,30.1,3,10,13,3,0,0,5,0,0.10,0.33,0.43,0.10,0.43,Matches,2020-2021,Belgium,80,24,30.0,2.66,0.80,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,19,,,,,,,,,,,,,,,,,0,59,9,177,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,88.5,86,22,1,30,0,1.51,43,34,+9,+0.30,+0.81
227,Deni Hočko,me MNE,MF,Excel Mouscron,26,1994,29,24,2206,24.5,0,1,1,0,0,0,10,1,0.00,0.04,0.04,0.00,0.04,Matches,2020-2021,Belgium,7,1,14.3,0.29,0.04,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,36,,,,,,,,,,,,,,,,,1,40,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,72.1,85,16,5,31,3,1.03,23,34,-11,-0.45,+0.71
228,Kévin Hoggas,fr FRA,MF,Cercle Brugge,28,1991,32,28,2438,27.1,1,4,5,1,0,1,1,1,0.04,0.15,0.18,0.04,0.18,Matches,2020-2021,Belgium,48,14,29.2,1.77,0.52,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,31,,,,,,,,,,,,,,,,,0,30,2,41,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,79.7,84,21,4,21,0,1.06,32,44,-12,-0.44,-0.59
229,Raphael Holzhauser,at AUT,"MF,FW",Beerschot,27,1993,34,34,2961,32.9,16,15,31,9,7,9,3,0,0.49,0.46,0.94,0.27,0.73,Matches,2020-2021,Belgium,66,39,59.1,2.01,1.19,0.14,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,17,,,,,,,,,,,,,,,,,0,21,2,236,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,96.8,87,22,0,,0,1.38,55,61,-6,-0.18,-0.18
230,Martin Hongla,cm CMR,MF,Antwerp,22,1998,28,26,2263,25.1,3,2,5,3,0,0,8,0,0.12,0.08,0.20,0.12,0.20,Matches,2020-2021,Belgium,21,4,19.0,0.84,0.16,0.14,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,24,,,,,,,,,,,,,,,,,0,25,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,74.0,84,21,2,35,1,1.65,46,37,+9,+0.36,+0.92
231,Ethan Horvath,us USA,GK,Club Brugge,25,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,2,2.00,5,4,80.0,0,0,1,0,0.0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,90,1,0,,29,0.00,1,2,-1,-1.00,-2.36
232,Dino Hotić,ba BIH,"MF,FW",Cercle Brugge,25,1995,32,26,2288,25.4,4,3,7,3,1,1,3,0,0.16,0.12,0.28,0.12,0.24,Matches,2020-2021,Belgium,44,12,27.3,1.73,0.47,0.07,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,26,,,,,,,,,,,,,,,,,0,29,0,131,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,74.8,85,14,6,15,0,1.13,28,35,-7,-0.28,+0.19
233,Patrik Hrošovský,sk SVK,MF,Genk,28,1992,24,21,1840,20.4,2,2,4,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches,2020-2021,Belgium,17,6,35.3,0.83,0.29,0.12,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,17,,,,,,,,,,,,,,,,,0,18,0,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,60.1,84,15,3,24,4,2.17,46,26,+20,+0.98,+0.31
234,David Hubert,be BEL,"MF,DF",OH Leuven,32,1988,31,30,2622,29.1,1,0,1,0,1,1,5,0,0.03,0.00,0.03,0.00,0.00,Matches,2020-2021,Belgium,9,2,22.2,0.31,0.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,33,,,,,,,,,,,,,,,,,0,33,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,85.7,87,25,1,13,1,1.39,50,51,-1,-0.03,+0.79
235,Guillaume Hubert,be BEL,GK,Oostende,26,1994,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,37,1.19,111,72,69.4,13,8,10,7,22.6,3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,91.2,90,31,0,,0,1.46,44,37,+7,+0.23,+0.23
236,Cameron Humphreys,eng ENG,DF,Zulte Waregem,21,1998,26,25,2241,24.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,4,0,0.0,0.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,38,,,,,,,,,,,,,,,,,0,23,0,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,73.2,89,24,1,15,7,1.58,42,52,-10,-0.40,+0.26
237,Marco Ilaimaharitra,mg MAD,MF,Charleroi,25,1995,27,22,1925,21.4,1,1,2,0,1,1,8,1,0.05,0.05,0.09,0.00,0.05,Matches,2020-2021,Belgium,20,4,20.0,0.94,0.19,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,30,,,,,,,,,,,,,,,,,0,34,0,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,62.9,82,14,5,23,2,1.19,27,32,-5,-0.23,-0.39
238,Marko Ilić,rs SRB,GK,Kortrijk,22,1998,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,38,1.73,87,56,63.2,7,2,13,5,22.7,6,1,0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,90,64.7,90,22,0,,8,1.05,26,38,-12,-0.55,-0.46
239,Junya Ito,jp JPN,"FW,MF",Genk,27,1993,32,31,2717,30.2,10,10,20,10,0,0,5,1,0.33,0.33,0.66,0.33,0.66,Matches,2020-2021,Belgium,64,27,42.2,2.12,0.89,0.16,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,14,,,,,,,,,,,,,,,,,1,20,12,128,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,88.8,87,23,1,16,0,1.82,60,43,+17,+0.56,-2.59
240,Tatsuya Ito,jp JPN,"FW,MF",Sint-Truiden,23,1997,7,0,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,3,1,33.3,2.11,0.70,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4.2,,0,7,18,4,0.71,2,2,0,0.00,+0.34
241,Daniel Iversen,dk DEN,GK,OH Leuven,23,1997,5,5,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,6,1.33,18,9,66.7,2,1,2,1,20.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,81,13.2,81,4,0,,11,1.40,6,6,0,0.00,+0.17
242,Nordin Jackers,be BEL,GK,Waasland-Bev,22,1997,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,2,0,0,,,0,56,2.00,156,106,66.0,7,7,14,6,21.4,3,3,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,90,82.4,90,28,0,,0,1.00,37,56,-19,-0.68,+0.49
