,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League
485,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
486,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
487,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
488,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
489,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
490,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
491,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
492,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
493,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
494,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
495,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
496,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
497,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
498,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
499,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
500,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
501,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
502,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
503,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
504,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
505,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
506,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
507,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
508,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
509,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
510,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
511,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
512,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
513,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
514,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
515,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
516,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
517,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
518,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
519,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
520,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
521,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
522,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
523,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
524,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
525,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
526,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
527,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
528,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
529,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
530,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
531,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
532,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
533,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
534,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
535,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
536,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
537,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
538,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
539,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
540,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
541,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
542,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
543,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
544,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
545,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
546,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
547,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
548,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
549,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
550,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
551,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
552,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
553,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
554,44,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,Matches,2020-2021,England1
555,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
556,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
557,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
558,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
559,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
560,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
561,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
562,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
563,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
564,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
565,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
566,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
567,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
568,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
569,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
570,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
571,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
572,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
573,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
574,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
575,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
576,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
577,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
578,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
579,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
580,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
581,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
582,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
583,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
584,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
585,45,Ross Barkley,eng ENG,"FW,MF",Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches,2020-2021,England1
